Body,Body name,Date,Transaction number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Registration Number,Expense Area,Expense Type,Expense Code,BVACOP,ProClass,ProClass Description,Extended Description
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097751,FAIRWIEW,56.30,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS TRAV EXP,220416,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097751,FAIRWIEW,84.00,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS POCK MON GIF,240310,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,40.02,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,TOILET REQUISITES,201140,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,2.42,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,EQUIPMENT - PURCHASE,220048,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,8.33,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,EQUIPMENT - PURCHASE,220048,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,429.51,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,114.08,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,64.05,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS HOLS & OUTIN,220402,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,25.00,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,60.70,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS TRAV EXP,220416,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,122.50,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS POCK MON GIF,240310,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,25.44,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,STATIONERY,220310,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098467,FAIRVIEW,10.40,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,16.73,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLEANING MATERIALS,201130,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,6.65,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,FURNITURE PURCHASE,220002,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,228.63,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,26.82,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,123.00,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,UNIFORMS,220220,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,11.00,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,STATIONERY,220310,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,21.63,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS HOLS & OUTIN,220402,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,38.80,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS TRAV EXP,220416,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098470,FAIRVIEW,62.90,FAIRVIEW CHILDRENS HOME,1270,,FAIRVIEW C.H.,CLIENTS POCK MON GIF,240310,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097764,PT IMP 030914,9.30,YOUTH SERVICE EVENTS,1375,,Open Lock Project,ASSISTANCE TO PUPILS,240300,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097764,PT IMP 030914,42.84,YOUTH SERVICE EVENTS,1375,,Open Lock Project,ASSISTANCE TO PUPILS,240300,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097764,PT IMP 030914,36.00,YOUTH SERVICE EVENTS,1375,,Open Lock Project,EDUCATIONAL VISITS,220812,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097764,PT IMP 030914,7.50,YOUTH SERVICE EVENTS,1375,,Open Lock Project,EDUCATIONAL VISITS,220812,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097766,AA IMP 010914,210.00,YOUTH SERVICE EVENTS,1375,,AA Project,EDUCATIONAL VISITS,220812,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097769,AA IMP09/09/2014,86.49,YOUTH SERVICE EVENTS,1375,,AA Homeless Project,ASSISTANCE TO PUPILS,240300,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097769,AA IMP09/09/2014,207.75,YOUTH SERVICE EVENTS,1375,,AA Project,ASSISTANCE TO PUPILS,240300,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,1901097955,Redacted Personal Data,450.00,YOUTH SERVICE EVENTS,1375,,Party in the Park,EDUCATIONAL VISITS,220812,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096997,HAYESWATER CENTR,102.50,Multi Systemic Therapy Team Imprest,1395,,NORTH : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096997,HAYESWATER CENTR,12.00,Multi Systemic Therapy Team Imprest,1395,,WEST : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096997,HAYESWATER CENTR,30.70,Multi Systemic Therapy Team Imprest,1395,,CENTRAL : S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096997,HAYESWATER CENTR,9.60,Multi Systemic Therapy Team Imprest,1395,,PERM TEAM: CLIENTS,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096997,HAYESWATER CENTR,11.20,Multi Systemic Therapy Team Imprest,1395,,MARAT SECTION 17,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096997,HAYESWATER CENTR,12.98,Multi Systemic Therapy Team Imprest,1395,,CONTACT CENTRE,CLEANING MATERIALS,201130,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,64.50,Multi Systemic Therapy Team Imprest,1395,,NORTH : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,13.80,Multi Systemic Therapy Team Imprest,1395,,WEST : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,26.50,Multi Systemic Therapy Team Imprest,1395,,CENTRAL : S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,49.23,Multi Systemic Therapy Team Imprest,1395,,PERM TEAM: CLIENTS,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,13.20,Multi Systemic Therapy Team Imprest,1395,,MARAT SECTION 17,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,14.40,Multi Systemic Therapy Team Imprest,1395,,CONTACT CENTRE,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,1.78,Multi Systemic Therapy Team Imprest,1395,,CONTACT CENTRE,STATIONERY,220310,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097000,HAYESWATER CENTR,28.77,Multi Systemic Therapy Team Imprest,1395,,MULTISYSTEMIC THERAP,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097011,HAYSWATER,77.50,Multi Systemic Therapy Team Imprest,1395,,NORTH : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097011,HAYSWATER,26.50,Multi Systemic Therapy Team Imprest,1395,,CENTRAL : S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097011,HAYSWATER,107.40,Multi Systemic Therapy Team Imprest,1395,,PERM TEAM: CLIENTS,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097011,HAYSWATER,16.14,Multi Systemic Therapy Team Imprest,1395,,MULTISYSTEMIC THERAP,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098734,HAYSWATER CENTRE,39.00,Multi Systemic Therapy Team Imprest,1395,,NORTH : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098734,HAYSWATER CENTRE,12.50,Multi Systemic Therapy Team Imprest,1395,,WEST : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098734,HAYSWATER CENTRE,18.30,Multi Systemic Therapy Team Imprest,1395,,CENTRAL : S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098734,HAYSWATER CENTRE,226.31,Multi Systemic Therapy Team Imprest,1395,,PERM TEAM: CLIENTS,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098734,HAYSWATER CENTRE,5.20,Multi Systemic Therapy Team Imprest,1395,,MARAT SECTION 17,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098734,HAYSWATER CENTRE,14.00,Multi Systemic Therapy Team Imprest,1395,,CONTACT CENTRE,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098735,HAYSWATER CENTRE,68.60,Multi Systemic Therapy Team Imprest,1395,,NORTH : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098735,HAYSWATER CENTRE,30.70,Multi Systemic Therapy Team Imprest,1395,,CENTRAL : S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098735,HAYSWATER CENTRE,122.92,Multi Systemic Therapy Team Imprest,1395,,PERM TEAM: CLIENTS,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098735,HAYSWATER CENTRE,14.40,Multi Systemic Therapy Team Imprest,1395,,MARAT SECTION 17,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098738,HAYSWATER CENTRE,79.10,Multi Systemic Therapy Team Imprest,1395,,NORTH : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098738,HAYSWATER CENTRE,56.90,Multi Systemic Therapy Team Imprest,1395,,CENTRAL : S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098738,HAYSWATER CENTRE,103.19,Multi Systemic Therapy Team Imprest,1395,,PERM TEAM: CLIENTS,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098738,HAYSWATER CENTRE,11.20,Multi Systemic Therapy Team Imprest,1395,,MARAT SECTION 17,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,1901098738,HAYSWATER CENTRE,14.40,Multi Systemic Therapy Team Imprest,1395,,CONTACT CENTRE,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,2.87,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,1.41,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,11.58,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,2.17,331422-CATERING & CLEANING,1401,,YP:LOSTOCK COLLEGE,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,18.33,331422-CATERING & CLEANING,1401,,YP:STAMFORD PARK JUN,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,2.31,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,1.53,331422-CATERING & CLEANING,1401,,Home to School Tr,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,5.82,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,15.46,331422-CATERING & CLEANING,1401,,YP:DELAMERE SCHOOL,CATERING PROVISIONS,220100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,3.07,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,40.00,331422-CATERING & CLEANING,1401,,YP:BROADOAK HIGH SCH,GENERAL ADVERTISING,220804,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,43.00,331422-CATERING & CLEANING,1401,,Former Moss View PS,OTHER MISC EXPENSES,220850,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,1.24,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,1.11,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901096911,CATERING IMPREST,19.00,331422-CATERING & CLEANING,1401,,FRONT LINE OVERHEADS,POSTAGES,220515,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,1901097921,NORTHAREAIMPREST,195.00,CYPS NORTH AREA FAMILY SUPPORT TEAM,1405,,MARAT SECTION 17,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,1901097921,NORTHAREAIMPREST,220.00,CYPS NORTH AREA FAMILY SUPPORT TEAM,1405,,NO RECOURSE TO FUNDS,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,1901097921,NORTHAREAIMPREST,30.00,CYPS NORTH AREA FAMILY SUPPORT TEAM,1405,,NORTH : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,1901097921,NORTHAREAIMPREST,63.50,CYPS NORTH AREA FAMILY SUPPORT TEAM,1405,,NORTH : S17 & CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,321.10,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,CENTRAL : S17&CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,120.00,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,NEW SOUTH:S17&CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,220.00,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,Homeless Young Peopl,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,35.50,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,NEW SOUTH:S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,78.00,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,PLACEMENT FOSTERING,FOSTERING IN HOUSE,230806,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,70.00,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,PLACEMENT FOSTERING,FOSTERING-FAMILY&FRN,230803,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,54.75,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,NEW SOUTH:S17&CLIENT,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097550,IMP 04.09.14,3.32,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,FAMILY SUP. CENTRAL,STATIONERY,220310,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098428,IMP,106.22,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,CENTRAL : S17&CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098428,IMP,260.00,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,NEW SOUTH:S17&CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098428,IMP,87.00,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,CENTRAL : S17&CLIENT,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098428,IMP,5.70,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,NEW SOUTH:S17&CLIENT,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098428,IMP,24.50,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,NEW SOUTH:S17&CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,1901098428,IMP,245.00,CYPS SOUTH AREA FAMILY SUPPORT TEAM,1406,,Homeless Young Peopl,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,03/09/2014,1901095787,WEST IMP270814,100.00,West Area Family Support Service,1410,,Connexions - North,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,03/09/2014,1901095787,WEST IMP270814,12.80,West Area Family Support Service,1410,,WEST : S17 & CLIENT,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,03/09/2014,1901095787,WEST IMP270814,179.60,West Area Family Support Service,1410,,WEST : S17 & CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097763,WEST IMP02092014,150.00,West Area Family Support Service,1410,,PLACEMENT FOSTERING,UNIFORMS,220220,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097763,WEST IMP02092014,12.80,West Area Family Support Service,1410,,WEST : S17 & CLIENT,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097763,WEST IMP02092014,20.00,West Area Family Support Service,1410,,WEST : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097763,WEST IMP02092014,157.90,West Area Family Support Service,1410,,WEST : S17 & CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097765,AA IMPO30914,100.00,West Area Family Support Service,1410,,LEAVING CARE TEAM,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097765,AA IMPO30914,67.35,West Area Family Support Service,1410,,AA Project,ASSISTANCE TO PUPILS,240300,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097767,WEST IMP 09/09/2,12.80,West Area Family Support Service,1410,,WEST : S17 & CLIENT,CLIENTS PERS NEEDS,220412,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097767,WEST IMP 09/09/2,87.92,West Area Family Support Service,1410,,WEST : S17 & CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097767,WEST IMP 09/09/2,16.67,West Area Family Support Service,1410,,WEST : S17 & CLIENT,SECT 17 PAY ITEM 6,220760,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097767,WEST IMP 09/09/2,10.00,West Area Family Support Service,1410,,WEST : S17 & CLIENT,FAM CONT PERS NEEDS,220828,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901097768,YS IMP090914,107.90,West Area Family Support Service,1410,,Sale West Youth Cen,EXTERNAL DAY-TO-DAY,200100,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234651,7155,60.68,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Ascot House
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234641,7179,93.82,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Coppice Library
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234639,7169,83.45,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Hayeswater Road Contact Centre
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234654,7154,69.63,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Kingsway Park Children's Home
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234634,7165,35.00,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Longford Park Cafe
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234638,7168,63.13,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Old Trafford Community Centre
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234637,7166,134.46,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Partington Library
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234633,7163,101.18,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Timperley Library
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234631,7162,99.46,J W Gaskell Ltd,3000,GB146396543,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,102200,BUILDING MATERIALS : Plumbing,Urmston Library
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100235597,101008,"14,908.91",R Purcell Civil Eng Contractors Ltd,3006,GB638874780,HIGH/DRAIN WORKS MGT,EXTERNAL DAY-TO-DAY,200100,,391410,Roads : Construction,Purcell daywork vars locs June 2014
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100235593,101009,"24,792.00",R Purcell Civil Eng Contractors Ltd,3006,GB638874780,HIGH/DRAIN WORKS MGT,EXTERNAL DAY-TO-DAY,200100,,391410,Roads : Construction,Purcell Highway repairs Batch 6
