Body,Body name,Date,Transaction number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Registration Number,Expense Area,Expense Type,Expense Code,BVACOP,ProClass,ProClass Description,Extended Description
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228586,57029,32,Power Care,101067,GB383439135,YP:ST VINCENTS PRIM,CLEANING & DOM EQ,220060,,131011,CLEANING MATERIALS : Janitoria,Repair to Hoover
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228587,57027,18,Power Care,101067,GB383439135,YP:BARTON CLOUGH PRI,CLEANING & DOM EQ,220060,,131011,CLEANING MATERIALS : Janitoria,Repair to hoover
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228587,57027,18,Power Care,101067,GB383439135,YP:BARTON CLOUGH PRI,CLEANING & DOM EQ,220060,,131011,CLEANING MATERIALS : Janitoria,Sebo BS36 Bags
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228761,C-TRC-645,"12,666.67",Pulse Regeneration Limited,149326,GB793268292,CP:GRANTS TO VOLUNTA,GRANTS TO VOL ORGS,220700,,321000,SOCIAL CARE SERVICES : Adult,Service Delivery Charge Year 2 Jun - Jul
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228351,1743564,-6.75,Ralph Livesey Ltd,124650,GB153500990,NEXUS EDUCATION CENT,EXTERNAL CATERING,220135,,111000,CATERING : Banquet & Catering,Fruit&Vegorder w/c1/11/13 order attached
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226923,1763619,9.36,Ralph Livesey Ltd,124650,GB153500990,LP:LONGFORD PARK & Q,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Longford Park veg order 27 may
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228529,TR100614NA,"2,394.00",Ramillies Hall School,107356,,OTHER L.E.A. & IN,NON MAINT SCH FEES,230800,,171000,EDUCATION : Services,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228529,TR100614NA,"4,394.00",Ramillies Hall School,107356,,OTHER L.E.A. & IN,NON MAINT SCH FEES,230800,,171000,EDUCATION : Services,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226690,SW9584,411.72,Redacted Personal Data,151122,GB702635069,PP:ALTRINCHAM CREMAT,MATERIALS FOR RESALE,220059,,121000,CEMETERY: Burial & Cremation,tabletures
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226464,116,"1,325.00",Redacted Personal Data,100017,,PP:ALTRINCHAM CREMAT,MEDICAL FEES,220432,,121000,CEMETERY: Burial & Cremation,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227816,162,100,Redacted Personal Data,140035,,Accreditation,CONSULTANTS,220428,,171000,EDUCATION : Services,St John Vianney Music Sessions
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226703,3432,250,Redacted Personal Data,146122,GB770976193,SUCCESSION PLANNING,EDS INFO UNIT,230819,,171000,EDUCATION : Services,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227992,72,432,Redacted Personal Data,146658,,Arts- Sale Waterside,PRIVATE CONTRACTORS,230600,,261200,HR : Professional Services,Artful Voices - Ticketsales - May 2014
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228698,DBF14-10,20,Redacted Personal Data,149631,,Bikeability Scheme,AAC AGENCY,150140,,291200,LEISURE SERVICES : Outsourced,Instructor CPD
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228006,10614,112.5,Redacted Personal Data,149264,,Accreditation,CONSULTANTS,220428,,291200,LEISURE SERVICES : Outsourced,ACE sessions
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228006,10614,300,Redacted Personal Data,149264,,Accreditation,CONSULTANTS,220428,,291200,LEISURE SERVICES : Outsourced,Thurs - Visual Arts Sessions GHS
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228006,10614,225,Redacted Personal Data,149264,,Accreditation,CONSULTANTS,220428,,291200,LEISURE SERVICES : Outsourced,Wed - Visual Arts Sessions
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228006,10614,300,Redacted Personal Data,149264,,Free Lancing,CONSULTANTS,220428,,291200,LEISURE SERVICES : Outsourced,Young Creatives
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228607,Redacted Personal Data,40,Redacted Personal Data,150969,,LOCALITY 4 LOC. P/S,CONTRIB EXT PROJECTS,220705,,291200,LEISURE SERVICES : Outsourced,Dance Classes - 10th Jan 14
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228607,Redacted Personal Data,60,Redacted Personal Data,150969,,LOCALITY 4 LOC. P/S,CONTRIB EXT PROJECTS,220705,,291200,LEISURE SERVICES : Outsourced,Dance Classes - 14th Feb 14
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228607,Redacted Personal Data,40,Redacted Personal Data,150969,,LOCALITY 4 LOC. P/S,CONTRIB EXT PROJECTS,220705,,291200,LEISURE SERVICES : Outsourced,Dance Classes - 15th Nov
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228607,Redacted Personal Data,40,Redacted Personal Data,150969,,LOCALITY 4 LOC. P/S,CONTRIB EXT PROJECTS,220705,,291200,LEISURE SERVICES : Outsourced,Dance Classes - 18th Oct
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228555,INV017-12.6.14,200,Redacted Personal Data,149890,,EX:AS MANAGEMENT,MISC DON REC'D,310655,,291200,LEISURE SERVICES : Outsourced,SCILight Arts in Stretford Hive
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227998,BARCLAYS MONEY 1,147.5,Redacted Personal Data,152435,,Free Lancing,CONSULTANTS,220428,,291300,LEISURE : Performing Arts,Barclays Money Skills
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227997,LIFESTYLES INV 1,127.5,Redacted Personal Data,152435,,Free Lancing,CONSULTANTS,220428,,291300,LEISURE : Performing Arts,Lifestyles GHS
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227996,CHALLENGE INV 1,252.5,Redacted Personal Data,152435,,Free Lancing,CONSULTANTS,220428,,291300,LEISURE : Performing Arts,Saturday Challenge GHS
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228000,SCHOOL WORK 1,90,Redacted Personal Data,152435,,Accreditation,CONSULTANTS,220428,,291300,LEISURE : Performing Arts,Schools work
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227987,Redacted Personal Data,102,Redacted Personal Data,127945,,Arts- Sale Waterside,EQUIPMENT - HIRE,220052,,291300,LEISURE : Performing Arts,Screen Hire
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228531,NB002,299.58,Redacted Personal Data,152087,,Arts- Sale Waterside,PRIVATE CONTRACTORS,230600,,291300,LEISURE : Performing Arts,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228536,11692-12505,868.9,Redacted Personal Data,145736,,HOME FROM HOME,EXT RES CARE FEES,230842,,321210,SC : Disabled Child Care Serv,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088053,POWER TO CHANGE,"1,275.00",Redacted Personal Data,152590,,Accreditation,CONSULTANTS,220428,,,,manor high
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088068,HOWARTH,"2,220.00",Redacted Personal Data,136574,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088076,Redacted Personal Data,374.3,Redacted Personal Data,150353,,PHYS SUPP 85+ LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088077,Redacted Personal Data,"1,142.40",Redacted Personal Data,151170,,CAN PERSONALISATION,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088073,Redacted Personal Data,304,Redacted Personal Data,152578,,SENS SUPP 85+ LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088069,Redacted Personal Data,"2,380.56",Redacted Personal Data,152579,,PHYS SUPP 75-84 LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088071,Redacted Personal Data,951,Redacted Personal Data,152580,,CAN PERSONALISATION,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088072,Redacted Personal Data,285.07,Redacted Personal Data,152581,,CAN PERSONALISATION,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088072,Redacted Personal Data,5.5,Redacted Personal Data,152581,,CAN PERSONALISATION,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088072,Redacted Personal Data,136,Redacted Personal Data,152581,,CAN PERSONALISATION,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088070,Redacted Personal Data,850.57,Redacted Personal Data,152582,,PHYS SUPP 85+ LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088074,Redacted Personal Data,224.01,Redacted Personal Data,152583,,PHYS SUPP 75-84 LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088074,Redacted Personal Data,"2,416.26",Redacted Personal Data,152583,,PHYS SUPP 75-84 LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228614,460681,429,Royal Berkshire NHS Foundation Trus,152324,GB654938593,GUM ACUTE ACTIVITY,PAYMENTS TO HA'S,230300,,311600,MEDICAL : Services,Royal Berkshire NHS FT -GUM April 14
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228602,69765,99,Sector Security Services (M/CR) Ltd,139730,GB764551024,LD:LOCAL ELECTIONS -,SECURITY PATROLS,220459,,192213,FACILITIES Manned Guarding,Sector Security
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228602,69765,118.8,Sector Security Services (M/CR) Ltd,139730,GB764551024,LD: EUROPEAN ELECT,SECURITY PATROLS,220459,,192213,FACILITIES Manned Guarding,Sector Security
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228602,69765,-19.8,Sector Security Services (M/CR) Ltd,139730,GB764551024,LD: EUROPEAN ELECT,SECURITY PATROLS,220459,,192213,FACILITIES Manned Guarding,Sector Security
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901085241,269364,89.57,Selden Research Ltd,149156,GB157511665,YP:SEYMOUR PARK PRIM,CLEANING MATERIALS,201130,,131010,CLEANING MATERIALS : Chemical,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901085244,269236,49.56,Selden Research Ltd,149156,GB157511665,Sure Start Nurs OT,CLEANING MATERIALS,201130,,131010,CLEANING MATERIALS : Chemical,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901085246,269388,19.07,Selden Research Ltd,149156,GB157511665,YP:WOODHOUSE PRIMARY,CLEANING MATERIALS,201130,,131010,CLEANING MATERIALS : Chemical,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088081,392973,182.54,SEVACARE (UK) LTD,146422,,LEARN DIS 18-64 LT,EXT DOM CARE SPOT CO,230845,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088081,392973,762.2,SEVACARE (UK) LTD,146422,,PHYS SUPP 65-74 LT,EXT DOM CARE SPOT CO,230845,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088081,392973,579.65,SEVACARE (UK) LTD,146422,,PHYS SUPP 75-84 LT,EXT DOM CARE SPOT CO,230845,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088081,392973,874.28,SEVACARE (UK) LTD,146422,,PHYS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088081,392973,201.76,SEVACARE (UK) LTD,146422,,SENS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088081,392973,89.67,SEVACARE (UK) LTD,146422,,MEM SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228673,84052,194,Smith of Derby Ltd,100921,GB125677259,AM:Stretford Public,ARCHAEOLOGICAL,230226,,181400,ENVIRONMENT : Monitoring,annual service
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,"2,946.30",Sos Homecare,102906,,PHYS SUPP 18-64 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,409.92,Sos Homecare,102906,,LEARN DIS 18-64 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,185.74,Sos Homecare,102906,,MENT HLT 18-64 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,"3,109.63",Sos Homecare,102906,,PHYS SUPP 65-74 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,76.86,Sos Homecare,102906,,SENS SUPP 65-74 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,762.2,Sos Homecare,102906,,MENT HLT 65-74 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,"5,505.10",Sos Homecare,102906,,PHYS SUPP 75-84 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,730.17,Sos Homecare,102906,,SENS SUPP 75-84 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,67.25,Sos Homecare,102906,,MEM SUPP 75-84 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,310.64,Sos Homecare,102906,,MENT HLT 75-84 LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,"6,997.46",Sos Homecare,102906,,PHYS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,851.87,Sos Homecare,102906,,SENS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,627.69,Sos Homecare,102906,,MEM SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,1901088082,08/06/2014,140.91,Sos Homecare,102906,,MENT HLT 85+ LT,EXT DOM CARE SPOT CO,230845,,321014,SOCIAL CARE : Domiciliary Care,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226734,63204,6.83,Speed Couriers (Northern) Ltd,102071,GB816534136,LD:LEGAL CENTRAL OFF,POSTAGES,220515,,301000,MAIL SERVICES : Couriers,1388173 19/05/2014
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226732,5,6.83,Speed Couriers (Northern) Ltd,102071,GB816534136,LD:LEGAL CENTRAL OFF,POSTAGES,220515,,301000,MAIL SERVICES : Couriers,13888481 21/05/2014
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226731,63207,8.45,Speed Couriers (Northern) Ltd,102071,GB816534136,LD:LEGAL CENTRAL OFF,POSTAGES,220515,,301000,MAIL SERVICES : Couriers,1389092 23/05/2014
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227109,63206,6.83,Speed Couriers (Northern) Ltd,102071,GB816534136,LD:LEGAL CENTRAL OFF,POSTAGES,220515,,301000,MAIL SERVICES : Couriers,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227885,715577,"1,035.37",SRCL Ltd,145540,GB702461079,RED PHARMACIES,MEDICAL FEES,220432,,311300,MEDICAL : Equipment,NEX Waste-May 2014
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227440,147,-370.85,Stockport Fire Protection Ltd,101532,GB527651927,CN:Bldg Serv Schemes,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Altrincham Boys Grammar
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228691,3104,188.79,Stockport Fire Protection Ltd,101532,GB527651927,PP:ALTRINCHAM CREMAT,EXT ALARMS/SEC,200015,,192200,FACILITIES MGT : Security,fire
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228690,3103,195.8,Stockport Fire Protection Ltd,101532,GB527651927,Stretford C Centre,EXT ALARMS/SEC,200015,,192200,FACILITIES MGT : Security,Ref : 200756 3Ltr AFFF Foam Spray Ext.
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100228611,40048548,571.24,Stockport NHS Foundation Trust ,110546,,GUM ACUTE ACTIVITY,PAYMENTS TO HA'S,230300,,311600,MEDICAL : Services,Stockport NHS FT - GUM April 2014
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226453,5498,178.25,Stretford Memorials,101233,GB150820887,PP:HALE CEMETERY,MATERIALS FOR RESALE,220059,,121000,CEMETERY: Burial & Cremation,TABLET
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226672,6710420,2.43,Supplies Team Ltd,100353,GB391085740,TT:DECRIMINALISED PK,STATIONERY,220310,,341000,STATIONERY,MY A4 80GSM MID BLUE COPIER PAPER
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227327,6712802,7.17,Supplies Team Ltd,100353,GB391085740,PP:GENERAL PEST CONT,STATIONERY,220310,,341000,STATIONERY,MY ECONOMY PAPER A4 80G WHT PK2500
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226668,6708229,49,Supplies Team Ltd,100353,GB391085740,CWB OFFICERS & MRO'S,STATIONERY,220310,,341000,STATIONERY,MY PREMIUM PAPER A4 80GSM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226672,6710420,9.8,Supplies Team Ltd,100353,GB391085740,TT:DECRIMINALISED PK,STATIONERY,220310,,341000,STATIONERY,MY PREMIUM PAPER A4 80GSM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226815,6710088,49,Supplies Team Ltd,100353,GB391085740,FI:COUNCIL TAX ADMIN,STATIONERY,220310,,341000,STATIONERY,MY PREMIUM PAPER A4 80GSM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226815,6710088,49,Supplies Team Ltd,100353,GB391085740,FI:COUNCIL TAX ADMIN,STATIONERY,220310,,341000,STATIONERY,MY PREMIUM PAPER A4 80GSM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227319,6713414,29.4,Supplies Team Ltd,100353,GB391085740,WEST : S17 & CLIENT,STATIONERY,220310,,341000,STATIONERY,MY PREMIUM PAPER A4 80GSM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227320,6713453,58.8,Supplies Team Ltd,100353,GB391085740,Sale West Conf Cntre,STATIONERY,220310,,341000,STATIONERY,MY PREMIUM PAPER A4 80GSM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226725,6702758,41.67,Supplies Team Ltd,100353,GB391085740,GH Access,STATIONERY,220310,,341100,STATIONERY : Paper,469-4525 - HP 82
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227318,6713257,29.27,Supplies Team Ltd,100353,GB391085740,Connexions - North,STATIONERY,220310,,341100,STATIONERY : Paper,836-4155- Folding Trolley
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227324,6712985,398.24,Supplies Team Ltd,100353,GB391085740,Stretford C Centre,STATIONERY,220310,,341100,STATIONERY : Paper,Auto+ 100X Shredder 726-7483
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226672,6710420,42,Supplies Team Ltd,100353,GB391085740,TT:DECRIMINALISED PK,STATIONERY,220310,,341100,STATIONERY : Paper,Autofast Mailing Envelopes WH 114x235mm
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226668,6708229,2.78,Supplies Team Ltd,100353,GB391085740,CWB OFFICERS & MRO'S,STATIONERY,220310,,341100,STATIONERY : Paper,BIC CRISTAL GRIP BALLPEN BLK PK20
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226668,6708229,1.49,Supplies Team Ltd,100353,GB391085740,CWB OFFICERS & MRO'S,STATIONERY,220310,,341100,STATIONERY : Paper,BIC CRISTAL ORANGE FINE BLK PK20
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226669,6708226,14.9,Supplies Team Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,BIC CRISTAL ORANGE FINE BLK PK20
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227324,6712985,3.8,Supplies Team Ltd,100353,GB391085740,Stretford C Centre,STATIONERY,220310,,341100,STATIONERY : Paper,Eveready Battery Size R14 C - 133-2442
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226761,6707991,195,Supplies Team Ltd,100353,GB391085740,PB:BUILDING CONTROL,STATIONERY,220310,,341100,STATIONERY : Paper,GUILDHALL POCKET WALLET 14X10 BUF
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226761,6707991,72.78,Supplies Team Ltd,100353,GB391085740,PB:BUILDING CONTROL,STATIONERY,220310,,341100,STATIONERY : Paper,GUILDHALL POCKET WALLET 14X10 RED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226761,6707991,48.52,Supplies Team Ltd,100353,GB391085740,PB:BUILDING CONTROL,STATIONERY,220310,,341100,STATIONERY : Paper,GUILDHALL POCKET WALLET 14X10 RED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226763,6707580,72.78,Supplies Team Ltd,100353,GB391085740,PB:BUILDING CONTROL,STATIONERY,220310,,341100,STATIONERY : Paper,GUILDHALL POCKET WALLET 14X10 RED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226763,6707580,6,Supplies Team Ltd,100353,GB391085740,PB:BUILDING CONTROL,STATIONERY,220310,,341100,STATIONERY : Paper,GUILDHALL POCKET WALLET 14X10 RED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226728,6700651,2.8,Supplies Team Ltd,100353,GB391085740,Sanyu Daycare,STATIONERY,220310,,341100,STATIONERY : Paper,GUILDHALL VISITORS BOOK A4 REFILL
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226669,6708226,4.6,Supplies Team Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,MY  PREMIUM SCISSORS 8INCH
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227317,6713039,4.24,Supplies Team Ltd,100353,GB391085740,Altrincham CCentre,STATIONERY,220310,,341100,STATIONERY : Paper,MY  QUICKSTICKY NTE 125X75MM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226815,6710088,1.49,Supplies Team Ltd,100353,GB391085740,FI:BENEFITS ADMINIST,STATIONERY,220310,,341100,STATIONERY : Paper,MY  RUBBER BANDS 500G NO 38
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226815,6710088,1.84,Supplies Team Ltd,100353,GB391085740,FI:COUNCIL TAX ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,MY  SPIRAL PAD EXEC A4 80S
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100227317,6713039,2.6,Supplies Team Ltd,100353,GB391085740,Altrincham CCentre,STATIONERY,220310,,341100,STATIONERY : Paper,MY 1/2 FLAP DOCUMENT WALLET ASSORTED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226729,6703246,0.66,Supplies Team Ltd,100353,GB391085740,CIC ADMINISTRATION,STATIONERY,220310,,341100,STATIONERY : Paper,MY BRAND PAPERCLIPS 77MM PK100
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226669,6708226,6.12,Supplies Team Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,MY ENVELOPE MANILLA C5 229X162MM
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford ,01/07/2014,5100226727,6701423,9.44,Supplies Team Ltd,100353,GB391085740,EarlyYrs Development,STATIONERY,220310,,341100,STATIONERY : Paper,MY ENVELOPES WHITE C4 324 X229MM
